normalized_frequency,exact_real,exact_imag,first_order_real,first_order_imag
-2,1,8.328928222242775e-17,1,7.118576880118919e-17
-1.996666666666667,0.9999500340516507,0.003560469289305083,0.9999681291465736,0.003043331066949464
-1.993333333333333,0.9998002104120715,0.007117514049706405,0.9998725305659037,0.006085327228309604
-1.99,0.9995507514367211,0.01066771776756596,0.9997132461906878,0.009124654164025719
-1.986666666666667,0.9992020268499339,0.01420767992017057,0.9994903458883169,0.01215997872485285
-1.983333333333333,0.9987545524487748,0.01773402387252222,0.9992039274302307,0.01518996951711995
-1.98,0.9982089883003776,0.02124340465665413,0.998854116449031,0.01821329748672391
-1.976666666666667,0.9975661364445561,0.02473251659585673,0.9984410663833758,0.02122863650209509
-1.973333333333333,0.9968269381166304,0.02819810073750319,0.9979649584106749,0.02423466393588345
-1.97,0.9959924705084127,0.03163695205974624,0.9974260013676211,0.0272300612451064
-1.966666666666667,0.9950639430881104,0.03504592641922777,0.9968244316585859,0.0302135145495053
-1.963333333333333,0.9940426935025087,0.03842194720905494,0.9961605131519258,0.03318371520785655
-1.96,0.9929301830871541,0.04176201169863589,0.9954345370642406,0.03613936039198583
-1.956666666666667,0.9917279920123827,0.04506319702949527,0.9946468218326359,0.03907915365823018
-1.953333333333333,0.9904378140948639,0.04832266584389679,0.9937977129750468,0.04200180551610166
-1.95,0.9890614513058895,0.05153767152592301,0.9928875829386814,0.04490603399390138
-1.946666666666667,0.9876008080088948,0.05470556303759302,0.9919168309366537,0.04779056520103282
-1.943333333333333,0.9860578849596559,0.05782378933560867,0.9908858827728755,0.05065413388677439
-1.94,0.9844347731032727,0.06088990335733784,0.9897951906552844,0.05349548399525843
-1.936666666666667,0.982733647202404,0.06390156556769698,0.9886452329974912,0.05631336921641988
-1.933333333333333,0.9809567593312924,0.06685654706159308,0.9874365142089309,0.05910655353266875
-1.93,0.9791064322699158,0.06975273221954366,0.9861695644736126,0.06187381176104834
-1.926666666666667,0.9771850528321112,0.07258812091695946,0.9848449395175636,0.06461393009064069
-1.923333333333333,0.9751950651607983,0.07536083029033501,0.9834632203650685,0.06732570661498516
-1.92,0.9731389640224588,0.07806909606621198,0.9820250130838141,0.0700079518592729
-1.916666666666667,0.9710192881318437,0.08071127346126196,0.9805309485190471,0.07265948930209049
-1.913333333333333,0.9688386135365151,0.0832858376641311,0.9789816820168648,0.07527915589148182
-1.91,0.966599547089277,0.08579138391180725,0.9773778931367588,0.07786580255509978
-1.906666666666667,0.964304720034857,0.08822662717519945,0.9757202853535379,0.08041829470422804
-1.903333333333333,0.9619567817353887,0.09059040147033087,0.97400958574876,0.08293551273144974
-1.9,0.9595583935573245,0.09288165881305536,0.9722465446918108,0.08541635250174308
-1.896666666666667,0.9571122229404225,0.09509946783650947,0.9704319355107671,0.08785972583679233
-1.893333333333333,0.9546209376673949,0.09724301209158531,0.9685665541531893,0.09026456099229847
-1.89,0.9520872003507502,0.09931158805158941,0.9666512188369919,0.09262980312808174
-1.886666666666667,0.9495136631512573,0.1013046028429132,0.9646867696915473,0.09495441477076923
-1.883333333333333,0.946902962740401,0.1032215717240114,0.9626740683891762,0.09723737626886569
-1.88,0.9442577155171504,0.1050621153352551,0.9606139977671901,0.0994776862400053
-1.876666666666667,0.941580513087361,0.106825956742325,0.9585074614406502,0.1016743620101916
-1.873333333333333,0.9388739180121964,0.1085129182957317,0.9563553834060106,0.1038264400448313
-1.87,0.9361404598300992,0.110122918328814,0.9541587076358242,0.1059329763713712
-1.866666666666667,0.9333826313550503,0.1116559677161932,0.9519183976646847,0.1079930469933573
-1.863333333333333,0.9306028852521917,0.1131121663141448,0.9496354361665882,0.1100057482957284
-1.86,0.9278036308902922,0.1144916993037271,0.9473108245239005,0.1119701974411731
-1.856666666666667,0.9249872314690816,0.1157948334567733,0.9449455823881174,0.1138855327573703
-1.853333333333333,0.9221560014181147,0.1170219133440361,0.9425407472326113,0.1157509141149482
-1.85,0.9193122040625965,0.1181733575038764,0.940097373897562,0.1175655232959918
-1.846666666666667,0.9164580495504697,0.1192496545889356,0.9376165341272686,0.119328564352941
-1.843333333333333,0.9135956930340774,0.1202513595072228,0.9350993161000469,0.1210392639577189
-1.84,0.9107272330988212,0.1211790895730055,0.9325468239509187,0.1226968717409399
-1.836666666666667,0.9078547104304667,0.122033520681829,0.9299601772873007,0.1243006606210458
-1.833333333333333,0.9049801067121029,0.1228153835229039,0.9273405106979093,0.1258499271232281
-1.83,0.9021053437411949,0.1235254598410193,0.9246889732550918,0.1273439916879951
-1.826666666666667,0.8992322827567407,0.1241645787590565,0.9220067280108041,0.1287821989692495
-1.823333333333333,0.896362723966193,0.1247336131711106,0.9192949514864596,0.1301639181217446
-1.82,0.8934984062615406,0.1252334762151803,0.9165548331568673,0.1314885430777936
-1.816666666666667,0.8906410071137942,0.1256651178333649,0.9137875749284876,0.1327554928131119
-1.813333333333333,0.8877921426350215,0.1260295214265202,0.9109943906122387,0.1339642116016722
-1.81,0.8849533677970629,0.1263277006093728,0.9081765053910773,0.1351141692594655
-1.806666666666667,0.8821261767961189,0.1265606960711811,0.9053351552825932,0.1362048613770564
-1.803333333333333,0.8793120035525084,0.1267295725461685,0.9024715865968517,0.1372358095408347
-1.8,0.8765122223350662,0.1268354158971295,0.8995870553897203,0.1382065615428624
-1.796666666666667,0.8737281484998649,0.1268793303148427,0.8966828269119206,0.1391166915792278
-1.793333333333333,0.870961039333208,0.1268624356351998,0.8937601750540488,0.139965800436817
-1.79,0.8682120949891291,0.1267858647752892,0.8908203817878048,0.1407535156684216
-1.786666666666667,0.86548245951196,0.1266507612890515,0.8878647366036755,0.1414794917561068
-1.783333333333333,0.86277322193489,0.1264582770425507,0.884894535945324,0.1421434102627669
-1.78,0.860085417445794,0.1262095700083858,0.8819110826409253,0.1427449799718021
-1.776666666666667,0.8574200286120078,0.1259058021782875,0.8789156853317024,0.143283937014856
-1.773333333333333,0.8547779866561293,0.125548137592525,0.875909657897914,0.1437600449875567
-1.77,0.8521601727753186,0.1251377404843556,0.8728943188825428,0.144173095053212
-1.766666666666667,0.8495674194970004,0.1246757735374193,0.8698709909129388,0.1445229060344117
-1.763333333333333,0.8470005120642704,0.1241633962536769,0.8668410001206714,0.1448093244924979
-1.76,0.8444601898447288,0.1236017634292337,0.8638056755598447,0.1450322247948687
-1.756666666666667,0.8419471477568692,0.1229920237351687,0.8607663486241285,0.1451915091700848
-1.753333333333333,0.8394620377085543,0.1223353184003035,0.8577243524627683,0.1452871077507545
-1.75,0.8370054700424947,0.1216327799926877,0.8546810213958189,0.145318978604181
-1.746666666666667,0.8345780149840492,0.1208855312964592,0.8516376903288696,0.1452871077507545
-1.743333333333333,0.8321802040870175,0.120094684280635,0.8485956941675091,0.1451915091700847
-1.74,0.8298125316734668,0.1192613391563253,0.8455563672317933,0.1450322247948687
-1.736666666666667,0.8274754562639776,0.1183865835188113,0.8425210426709662,0.1448093244924979
-1.733333333333333,0.8251694019950301,0.1174714915709067,0.8394910518786991,0.1445229060344116
-1.73,0.8228947600205608,0.1165171234240155,0.8364677239090951,0.144173095053212
-1.726666666666667,0.8206518898950308,0.1155245244733118,0.833452384893724,0.1437600449875567
-1.723333333333333,0.8184411209356277,0.114494724843495,0.8304463574599356,0.1432839370148559
-1.72,0.8162627535615018,0.1134287389016183,0.8274509601507126,0.142744979971802
-1.716666666666667,0.8141170606081823,0.1123275648335381,0.824467506846314,0.1421434102627669
-1.713333333333333,0.8120042886155708,0.111192184280603,0.8214973061879625,0.1414794917561068
-1.71,0.8099246590881312,0.1100235620332718,0.8185416610038332,0.1407535156684215
-1.706666666666667,0.8078783697261014,0.1088226457784339,0.8156018677375889,0.1399658004368169
-1.703333333333333,0.8058655956267565,0.1075903658972939,0.8126792158797174,0.1391166915792278
-1.7,0.8038864904549261,0.1063276353107774,0.8097749874019177,0.1382065615428623
-1.696666666666667,0.8019411875821505,0.1050353493695176,0.8068904561947863,0.1372358095408347
-1.693333333333333,0.8000298011939979,0.1037143857855754,0.8040268875090446,0.1362048613770564
-1.69,0.7981524273652265,0.1023656046031648,0.8011855374005606,0.1351141692594654
-1.686666666666667,0.7963091451025893,0.1009898482057494,0.7983676521793992,0.1339642116016721
-1.683333333333333,0.7945000173552159,0.09958794135699224,0.7955744678631502,0.1327554928131118
-1.68,0.7927250919925944,0.09816069127314704,0.7928072096347707,0.1314885430777936
-1.676666666666667,0.7909844027502961,0.09670888772458648,0.7900670913051784,0.1301639181217445
-1.673333333333333,0.7892779701436561,0.09523330316427196,0.7873553147808339,0.1287821989692495
-1.67,0.7876058023497119,0.09373469288107623,0.7846730695365461,0.127343991687995
-1.666666666666667,0.7859678960577702,0.09221379517597335,0.7820215320937284,0.1258499271232279
-1.663333333333333,0.7843642372890343,0.09067133155921525,0.7794018655043372,0.1243006606210457
-1.66,0.7827948021857771,0.08910800696671402,0.7768152188407192,0.1226968717409398
-1.656666666666667,0.7812595577706003,0.08752450999394981,0.774262726691591,0.1210392639577189
-1.653333333333333,0.7797584626763467,0.08592151314581456,0.7717455086643693,0.1193285643529409
-1.65,0.7782914678472873,0.08429967310090343,0.769264668894076,0.1175655232959918
-1.646666666666667,0.7768585172122136,0.08265963098884643,0.7668212955590267,0.1157509141149482
-1.643333333333333,0.7754595483301068,0.08100201267936813,0.7644164604035206,0.1138855327573702
-1.64,0.774094493009063,0.07932742908184154,0.7620512182677373,0.1119701974411729
-1.636666666666667,0.772763277899175,0.0776364764541867,0.7597266066250499,0.1100057482957283
-1.633333333333333,0.7714658250600805,0.07592973672003993,0.7574436451269534,0.1079930469933572
-1.63,0.7702020525038903,0.07420777779319654,0.7552033351558137,0.1059329763713712
-1.626666666666667,0.7689718747142198,0.07247115390839855,0.7530066593856275,0.1038264400448312
-1.623333333333333,0.7677752031420422,0.07072040595760855,0.7508545813509877,0.1016743620101915
-1.62,0.7666119466790843,0.06895606183097777,0.7487480450244478,0.09947768624000521
-1.616666666666667,0.7654820121094768,0.06717863676177362,0.7466879744024617,0.0972373762688656
-1.613333333333333,0.7643853045403662,0.06538863367459728,0.7446752731000906,0.09495441477076913
-1.61,0.7633217278121905,0.06358654353627205,0.7427108239546459,0.09262980312808143
-1.606666666666667,0.7622911848893005,0.06177284570884141,0.7407954886384487,0.09026456099229836
-1.603333333333333,0.7612935782316055,0.05994800830416212,0.7389301072808708,0.08785972583679223
-1.6,0.760328810147907,0.05811248853963046,0.7371154980998272,0.08541635250174298
-1.596666666666667,0.7593967831315622,0.05626673309461862,0.7353524570428781,0.08293551273144963
-1.593333333333333,0.7584974001791124,0.05441117846724692,0.7336417574381001,0.08041829470422794
-1.59,0.7576305650924878,0.05254625133115426,0.731984149654879,0.07786580255509946
-1.586666666666667,0.7567961827653866,0.05067236889196878,0.7303803607747732,0.07527915589148171
-1.583333333333333,0.7559941594544043,0.04878993924321479,0.7288310942725909,0.07265948930209037
-1.58,0.7552244030354741,0.04689936172142951,0.727337029707824,0.07000795185927279
-1.576666666666667,0.7544868232461566,0.04500102726028782,0.7258988224265696,0.06732570661498506
-1.573333333333333,0.753781331914296,0.04309531874357153,0.7245171032740745,0.06461393009064058
-1.57,0.7531078431735482,0.04118261135683918,0.7231924783180252,0.06187381176104799
-1.566666666666667,0.752466273666251,0.03926327293768399,0.7219255285827072,0.05910655353266864
-1.563333333333333,0.7518565427341024,0.03733766432448842,0.7207168097941469,0.05631336921641977
-1.56,0.7512785725970793,0.03540613970360976,0.7195668521363536,0.05349548399525832
-1.556666666666667,0.7507322885210153,0.03346904695494718,0.7184761600187626,0.05065413388677426
-1.553333333333333,0.7502176189742313,0.03152672799586525,0.7174452118549843,0.0477905652010327
-1.55,0.7497344957735971,0.02957951912346423,0.7164744598529567,0.04490603399390125
-1.546666666666667,0.7492828542203714,0.02762775135520399,0.7155643298165912,0.04200180551610154
-1.543333333333333,0.748862633226162,0.02567175076790718,0.714715220959002,0.0390791536582298
-1.54,0.7484737754293065,0.02371183883517588,0.7139275057273975,0.03613936039198572
-1.536666666666667,0.748116227301977,0.02174833276327408,0.7132015296397123,0.03318371520785642
-1.533333333333333,0.747789939248271,0.01978154582553964,0.7125376111330521,0.03021351454950493
-1.53,0.7474948656935393,0.01781178769539624,0.711936041424017,0.02723006124510628
-1.526666666666667,0.7472309651651866,0.01583936477805052,0.7113970843809631,0.02423466393588333
-1.523333333333333,0.7469982003651439,0.01386458054096763,0.7109209764082622,0.02122863650209497
-1.52,0.7467965382342121,0.01188773584322277,0.710507926342607,0.01821329748672379
-1.516666666666667,0.7466259500084373,0.009909129263838261,0.7101581153614074,0.01518996951711983
-1.513333333333333,0.7464864112676712,0.007929057429218938,0.7098716969033212,0.01215997872485247
-1.51,0.7463779019764419,0.005947815339805053,0.7096487966009503,0.009124654164025595
-1.506666666666667,0.7463004065172482,0.003965696696065302,0.7094895122257343,0.006085327228309479
-1.503333333333333,0.7462539137163605,0.00198299422395994,0.7093939136450644,0.00304333106694934
-1.5,0.7462384168622026,-3.478608780982895e-17,0.7093620427916381,-5.338932660089188e-17
-1.496666666666667,0.7462539137163605,-0.00198299422396001,0.7093939136450644,-0.003043331066949447
-1.493333333333333,0.7463004065172482,-0.003965696696065541,0.7094895122257343,-0.006085327228309844
-1.49,0.7463779019764419,-0.005947815339805123,0.7096487966009503,-0.009124654164025702
-1.486666666666667,0.7464864112676712,-0.007929057429219174,0.7098716969033212,-0.01215997872485283
-1.483333333333333,0.7466259500084373,-0.009909129263838329,0.7101581153614074,-0.01518996951711993
-1.48,0.7467965382342121,-0.01188773584322284,0.7105079263426071,-0.0182132974867239
-1.476666666666667,0.7469982003651439,-0.0138645805409677,0.7109209764082622,-0.02122863650209507
-1.473333333333333,0.7472309651651866,-0.01583936477805059,0.7113970843809631,-0.02423466393588343
-1.47,0.7474948656935393,-0.01781178769539631,0.711936041424017,-0.02723006124510638
-1.466666666666667,0.747789939248271,-0.01978154582553971,0.7125376111330521,-0.03021351454950503
-1.463333333333333,0.748116227301977,-0.02174833276327415,0.7132015296397123,-0.03318371520785653
-1.46,0.7484737754293065,-0.02371183883517595,0.7139275057273975,-0.03613936039198582
-1.456666666666667,0.748862633226162,-0.02567175076790741,0.7147152209590022,-0.03907915365823016
-1.453333333333333,0.7492828542203717,-0.02762775135520423,0.7155643298165913,-0.04200180551610189
-1.45,0.7497344957735971,-0.0295795191234643,0.7164744598529567,-0.04490603399390136
-1.446666666666667,0.7502176189742314,-0.03152672799586532,0.7174452118549843,-0.0477905652010328
-1.443333333333333,0.7507322885210153,-0.03346904695494726,0.7184761600187626,-0.05065413388677437
-1.44,0.7512785725970794,-0.03540613970360984,0.7195668521363536,-0.05349548399525842
-1.436666666666667,0.7518565427341024,-0.03733766432448849,0.7207168097941469,-0.05631336921641986
-1.433333333333333,0.752466273666251,-0.03926327293768406,0.7219255285827072,-0.05910655353266873
-1.43,0.7531078431735483,-0.04118261135683943,0.7231924783180255,-0.06187381176104832
-1.426666666666667,0.7537813319142962,-0.04309531874357161,0.7245171032740745,-0.06461393009064068
-1.423333333333333,0.7544868232461566,-0.04500102726028787,0.7258988224265696,-0.06732570661498515
-1.42,0.7552244030354741,-0.04689936172142958,0.727337029707824,-0.07000795185927289
-1.416666666666667,0.7559941594544041,-0.04878993924321499,0.7288310942725911,-0.07265948930209069
-1.413333333333333,0.7567961827653866,-0.05067236889196884,0.7303803607747733,-0.07527915589148181
-1.41,0.7576305650924879,-0.05254625133115448,0.7319841496548792,-0.07786580255509977
-1.406666666666667,0.7584974001791124,-0.05441117846724697,0.7336417574381001,-0.08041829470422801
-1.403333333333333,0.7593967831315622,-0.05626673309461868,0.7353524570428781,-0.08293551273144972
-1.4,0.760328810147907,-0.05811248853963052,0.7371154980998272,-0.08541635250174306
-1.396666666666667,0.7612935782316055,-0.05994800830416219,0.7389301072808708,-0.08785972583679232
-1.393333333333333,0.7622911848893005,-0.06177284570884149,0.7407954886384488,-0.09026456099229846
-1.39,0.7633217278121905,-0.06358654353627212,0.742710823954646,-0.09262980312808153
-1.386666666666667,0.7643853045403662,-0.06538863367459732,0.7446752731000906,-0.09495441477076921
-1.383333333333333,0.7654820121094768,-0.06717863676177369,0.7466879744024618,-0.09723737626886568
-1.38,0.7666119466790843,-0.06895606183097781,0.7487480450244479,-0.09947768624000529
-1.376666666666666,0.7677752031420423,-0.07072040595760874,0.750854581350988,-0.1016743620101918
-1.373333333333333,0.7689718747142198,-0.07247115390839863,0.7530066593856275,-0.1038264400448313
-1.37,0.7702020525038903,-0.07420777779319657,0.7552033351558138,-0.1059329763713712
-1.366666666666667,0.7714658250600805,-0.07592973672003996,0.7574436451269534,-0.1079930469933572
-1.363333333333333,0.7727632778991751,-0.07763647645418678,0.7597266066250499,-0.1100057482957284
-1.36,0.7740944930090631,-0.07932742908184175,0.7620512182677376,-0.1119701974411731
-1.356666666666666,0.7754595483301071,-0.08100201267936837,0.7644164604035208,-0.1138855327573705
-1.353333333333333,0.7768585172122138,-0.08265963098884649,0.7668212955590268,-0.1157509141149482
-1.35,0.7782914678472873,-0.08429967310090346,0.7692646688940761,-0.1175655232959918
-1.346666666666667,0.7797584626763467,-0.08592151314581462,0.7717455086643694,-0.119328564352941
-1.343333333333333,0.7812595577706003,-0.08752450999394987,0.7742627266915911,-0.1210392639577189
-1.34,0.7827948021857773,-0.08910800696671421,0.7768152188407196,-0.12269687174094
-1.336666666666667,0.7843642372890343,-0.09067133155921529,0.7794018655043373,-0.1243006606210458
