artifact_state,parameter_match,group,length,beta,decomposition,representative_index,energy_density,diagonal_entropy,participation_number,population
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,0,-1.3372731164842693,1.5424382991624452,4.675977815016694,0.011491593467771307
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,1,-1.3166834535173473,1.542991835156337,4.678566853540844,0.008942889644702618
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,2,-1.2517719525486997,2.303384347250783,10.007995737455328,0.0076687204427661896
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,3,-1.2517719525487003,2.303384347250791,10.007995737455408,0.007668720442766176
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,4,-1.2540220687790211,1.5078886496760393,4.517183362318724,0.006347952920890143
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,5,-1.163999703103477,2.5136445587962033,12.34985792298663,0.0059264236442495895
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,6,-1.1639997031034757,2.5136445587961878,12.349857922986438,0.005926423644249573
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,7,-1.1660939788225377,3.132067591139384,22.92132250594547,0.0050212424072571885
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,8,-1.1660939788225417,3.1312403892305296,22.902369784159628,0.0050212424072571754
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,9,-1.1660939788225384,2.929180587285747,18.71229112363304,0.005021242407257153
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,10,-1.1660939788225404,2.991838652783129,19.922278990839903,0.005021242407257144
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,11,-1.0888623340349461,2.965640691211251,19.407133238852825,0.004662123096869108
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,12,-1.0888623340349475,2.9656406912112594,19.40713323885299,0.004662123096869108
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,13,-1.1475157886634189,1.6482746646754871,5.198003786516647,0.003988601973872858
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,14,-1.078165888866059,2.150804378110198,8.591766647401881,0.00397181195680673
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,15,-1.083762486503934,3.599157901215171,36.567428087744,0.0038903496103782575
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,16,-1.0837624865039353,3.0658301551900733,21.45226330495256,0.0038903496103782523
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,17,-1.0837624865039275,3.603646522227377,36.731934340730824,0.0038903496103782523
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,18,-1.0837624865039373,3.4660614081318313,32.010417866070846,0.003890349610378239
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,19,-1.0315335482036416,3.4738365904526964,32.26027478396701,0.0038618024388214498
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,20,-1.0315335482036503,3.473836590452649,32.26027478396548,0.0038618024388214415
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,21,-0.995594600136871,3.505829607227276,33.309065834871795,0.0034271155666517265
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,22,-0.9955946001368705,3.505829607227285,33.30906583487211,0.0034271155666517217
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,23,-0.9833501201840131,3.392215033173441,29.731736168631215,0.003289905244951085
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,24,-1.017013552880188,3.8492517981254335,46.95791608379835,0.003131688714406896
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,25,-1.0170135528801876,4.066476794566666,58.35101738978931,0.003131688714406896
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,26,-1.0170135528801865,4.084533345991604,59.4142054039342,0.0031316887144068914
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,27,-1.0170135528801925,3.7872186108739094,44.13347703342672,0.003131688714406884
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,28,-1.0597435392181929,3.0600945272199294,21.329573292001392,0.003082410582297106
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,29,-1.0597435392181949,3.1031200684883076,22.26731856881036,0.003082410582297105
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,30,-1.0597435392181922,3.1078076576473226,22.371943638022508,0.003082410582297105
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,31,-1.0597435392181946,2.980221078781827,19.692169684447684,0.0030824105822971006
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,32,-0.9958343965474529,3.555491495739334,35.00502055879865,0.0030772736795830554
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,33,-0.9958343965474571,3.243456823308996,25.62214004702569,0.003077273679583054
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,12,0.25,eigen,34,-0.9958343965474553,3.6574392788216517,38.76195711154121,0.0030772736795830528
