artifact_state,parameter_match,group,length,beta,decomposition,representative_index,energy_density,diagonal_entropy,participation_number,population
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,0,-1.33485200877396,1.1611058773508303,3.193462902384057,0.03503495506802826
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,1,-1.2652937554294348,1.8187870253447629,6.1643766805237705,0.025308575978513576
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,2,-1.2652937554294335,1.8187870253447642,6.1643766805237785,0.02530857597851349
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,3,-1.108912542320338,1.9851035698191128,7.2798013141158915,0.018136541701802494
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,4,-1.108912542320339,1.9851035698191106,7.2798013141158755,0.018136541701802445
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,5,-1.1556689649331926,1.7989603103211829,6.0433609769480645,0.016752173417812745
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,6,-1.1556689649331928,1.7989603103211862,6.043360976948084,0.016752173417812717
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,7,-0.9803453239266313,2.5934908249422555,13.37638481432765,0.013308735315201787
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,8,-0.9803453239266305,2.593490824942259,13.376384814327697,0.013308735315201782
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,9,-1.0289454716479347,1.4473532695054987,4.251846118762263,0.01320650792805324
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,10,-1.0096642144630394,2.3733075547315754,10.732833073441162,0.01194548788163929
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,11,-1.0096642144630381,2.37330755473156,10.732833073440997,0.011945487881639268
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,12,-0.8969474426344625,2.810707597625189,16.621675516700375,0.010822667925052456
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,13,-0.8969474426344625,2.8107075976252043,16.621675516700623,0.01082266792505243
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,14,-0.8680464317610576,2.7724994734530224,15.99857208313273,0.010068045629496888
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,15,-0.8829407211777794,3.0441789222335305,20.99278741360076,0.009417176892736048
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,16,-0.8829407211777848,2.579972345731184,13.196773207498351,0.009417176892736048
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,17,-0.8829407211777823,2.9139623347223735,18.42967863964081,0.009417176892736048
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,18,-0.8829407211777798,2.800200079826535,16.447937342347924,0.009417176892736032
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,19,-0.9620587502126909,2.3342626181660613,10.321845980801893,0.009407264240760767
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,20,-0.9620587502126994,2.3342626181660213,10.32184598080148,0.009407264240760757
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,21,-0.9021925844668421,2.7004957635152507,14.88711038186208,0.009176276785563505
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,22,-0.9021925844668437,2.7004957635152507,14.88711038186208,0.009176276785563499
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,23,-0.8452260489866599,3.0516999642457794,21.151270280781723,0.007961133223167001
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,24,-0.8452260489866608,3.051699964245786,21.151270280781862,0.007961133223166984
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,25,-0.7754690911815874,3.4348531869896686,31.02685708484459,0.007234080563522378
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,26,-0.7754690911815878,3.0985677479350673,22.166180976854676,0.007234080563522374
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,27,-0.7754690911815867,3.343514310393479,28.318471938430896,0.007234080563522374
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,28,-0.7754690911815871,3.4917278067616406,32.84264445477345,0.007234080563522368
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,29,-0.8334915318189874,2.715664492815834,15.114650312238501,0.006903123642805886
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,30,-0.8334915318189882,2.7156644928158356,15.114650312238522,0.00690312364280588
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,31,-0.8056775371035989,2.7952491720906507,16.366706371565435,0.006741400241059849
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,32,-0.8056775371035992,2.795249172090661,16.366706371565602,0.006741400241059846
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,33,-0.7369359707076257,2.3398522948310703,10.379703313668841,0.006715115086608225
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,34,-0.7185025557014042,3.507609356187023,33.36840039479032,0.006276127067562952
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,35,-0.7185025557014044,3.5443189415474365,34.61610172358737,0.0062761270675629425
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,36,-0.7185025557014039,3.9245161848875516,50.62857726158765,0.00627612706756294
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,37,-0.718502555701404,3.9480094416986864,51.8320892833419,0.006276127067562937
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,38,-0.7500936505268215,2.895806097727984,18.09808438753381,0.005613622411314281
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,39,-0.7500936505268239,2.8958060977280007,18.098084387534115,0.005613622411314276
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,40,-0.7211926396534145,2.2166126646631326,9.176195311734295,0.005222206481365781
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,41,-0.6294643407114324,3.9512707543710746,52.00140588006611,0.005158412556455125
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,42,-0.6294643407114324,3.677799642050755,39.5592537193586,0.005158412556455125
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,43,-0.6294643407114331,3.83541725411074,46.312747821371545,0.005158412556455115
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,44,-0.6294643407114331,3.757161785085691,42.82670193681162,0.005158412556455115
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,45,-0.6771103187098926,4.133500598386168,62.395964286383354,0.004946891912320112
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,46,-0.6771103187098917,3.7973338494810367,44.58216314198838,0.004946891912320112
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,47,-0.6771103187098934,4.191653618451435,66.13205778367605,0.004946891912320111
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,48,-0.6771103187098911,4.147641687110303,63.284579337516035,0.004946891912320109
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,49,-0.6771103187098926,4.0910309807619605,59.80151414353022,0.004946891912320109
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,50,-0.6771103187098915,3.9240736446419002,50.60617703543569,0.004946891912320109
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,51,-0.6771103187098897,3.8627361161829885,47.595399917702416,0.004946891912320107
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,52,-0.6771103187098916,4.085888834323371,59.494795273074786,0.004946891912320107
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,53,-0.7037576773370134,2.91862201186643,18.51575538113704,0.004502879484418051
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,54,-0.7037576773370143,2.9186220118664754,18.51575538113788,0.004502879484418051
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,55,-0.5724978052312489,4.310329924417161,74.46505272714597,0.004475323766018545
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,56,-0.572497805231249,4.309816998745271,74.42686748387655,0.004475323766018541
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,57,-0.5724978052312489,4.263346902461272,71.04737460309269,0.0044753237660185375
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,58,-0.5724978052312483,4.180140327041771,65.37502645443608,0.0044753237660185375
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,59,-0.5937124374177251,4.205816166986708,67.07531999379025,0.004022814126223874
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,60,-0.5937124374177248,4.432726936827306,84.16060493061227,0.004022814126223874
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,61,-0.5937124374177252,4.427520349915087,83.72355418511891,0.00402281412622387
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,62,-0.5937124374177237,3.840374436055423,46.54289851681289,0.00402281412622387
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,63,-0.5937124374177238,4.191042059694007,66.09162650890191,0.00402281412622387
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,64,-0.5937124374177253,4.490593032788339,89.17431349277375,0.004022814126223869
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,65,-0.5937124374177238,4.320607862111363,75.23434650414389,0.004022814126223867
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,66,-0.5937124374177246,4.320222661584759,75.2053717751505,0.004022814126223863
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,67,-0.5219927107152391,2.597689063513452,13.432660114911794,0.003962585861805977
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,68,-0.5648114265443178,4.134839971286745,62.47959174172586,0.00374231903466726
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,69,-0.5648114265443176,3.956539400121634,52.2761058792299,0.0037423190346672565
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,70,-0.5648114265443184,4.142572019927537,62.964559465012506,0.003742319034667255
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,71,-0.5648114265443176,4.137927962490153,62.67282637128287,0.0037423190346672504
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,72,-0.5485431003161846,3.554239821420558,34.96123308308317,0.0036300677481108474
final_reproduction_candidate,paper_exact_reconstructed_metadata,main,9,0.25,eigen,73,-0.5485431003161847,3.5542398214205586,34.961233083083194,0.0036300677481108474
